id,territorial,fecha_acc,dia_semana_acc,condic_meteor,estado_super,terreno,geometria_acc,tipo_cierre,n_heridos,n_muertos,clase_accidente,hora_acc
13021,Planta Central,2020-01-12,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,17.0
13022,Planta Central,2020-02-24,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,14.0
13023,Planta Central,2020-02-29,sabado,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,0,Choque,13.0
13024,Planta Central,2020-04-11,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,5.0
13025,Planta Central,2020-04-25,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Salida de la vía sin volcarse,9.0
13026,Planta Central,2020-05-14,jueves,Normal,Seca y limpia,Montañoso,Recta,Parcial con paso alternado,0,0,Choque,18.0
13027,Santander,2020-06-19,viernes,Niebla,Humeda,Plano,Recta,Transito normal con precaución,0,0,Volcamiento,5.0
13028,Planta Central,2020-05-16,sabado,Normal,Seca y limpia,Montañoso,Curva Izquierda,Parcial con paso alternado,0,0,Choque,8.0
13029,Planta Central,2020-05-18,lunes,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,3,0,Volcamiento,13.0
13030,Boyacá,2020-05-12,martes,Lluvia,Humeda,Ondulado,Curva Derecha,Transito normal con precaución,0,0,Choque,6.0
13031,Boyacá,2020-05-17,domingo,Lluvia,Humeda,Ondulado,Curva Derecha,Transito normal con precaución,1,0,Choque,17.0
13032,Boyacá,2020-05-20,miercoles,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,1,0,Volcamiento,3.0
13033,Boyacá,2020-05-20,miercoles,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,1,Otro,10.0
13034,Planta Central,2020-05-08,viernes,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,0,Volcamiento,11.0
13035,Planta Central,2020-05-16,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Volcamiento,15.0
13036,Planta Central,2020-05-20,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Volcamiento,10.0
13037,Planta Central,2020-05-22,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,13.0
13038,Planta Central,2020-05-24,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,2,0,Choque,23.0
13039,Boyacá,2020-06-25,jueves,Normal,Seca y limpia,Montañoso,Curva Izquierda,Parcial con paso alternado,1,0,Choque,12.0
13040,Santander,2019-12-11,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Volcamiento,18.0
13041,Santander,2020-07-21,martes,Normal,Seca y limpia,Plano,Curva Derecha,Transito normal con precaución,2,0,Volcamiento,16.0
13042,Caquetá,2020-07-03,viernes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Choque,7.0
13043,Santander,2020-01-02,jueves,Seca,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,1,0,Volcamiento,10.0
13044,Santander,2020-07-26,domingo,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Choque,13.0
13045,Santander,2020-01-26,domingo,Seca,Seca y limpia,Escarpado,Recta,Transito normal con precaución,1,0,Volcamiento,16.0
13046,Santander,2020-01-26,domingo,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Volcamiento,19.0
13047,Planta Central,2020-05-03,domingo,Seca,Seca y limpia,Montañoso,Curva Izquierda,Parcial con reducción de carriles,0,0,Choque,16.0
13048,Planta Central,2020-05-04,lunes,Lluvia,Humeda,Montañoso,Curva Derecha,Parcial con reducción de carriles,1,0,Volcamiento,11.0
13049,Planta Central,2020-05-04,lunes,Seca,Seca y limpia,Montañoso,Recta,Cierre total,0,0,Volcamiento,19.0
13050,Planta Central,2020-05-07,jueves,Normal,Seca y limpia,Montañoso,Curva Izquierda,Parcial con reducción de carriles,0,0,Choque,22.0
13051,Planta Central,2020-05-14,jueves,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,0,Choque,19.0
13052,Planta Central,2020-05-17,domingo,Lluvia,Humeda,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,18.0
13053,Planta Central,2020-05-19,martes,Normal,Seca y limpia,Montañoso,Recta,Cierre total,0,0,Volcamiento,8.0
13054,Putumayo,2020-03-01,domingo,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,1.0
13055,Antioquia,2020-03-05,jueves,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,1,0,Caída ocupante,21.0
13056,Planta Central,2020-05-25,lunes,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,1,Atropello,19.0
13057,Planta Central,2020-05-17,domingo,Normal,Seca y limpia,Montañoso,Curva Izquierda,Parcial con reducción de carriles,0,0,Choque,14.0
13058,Planta Central,2020-05-27,miercoles,Normal,Seca y limpia,Montañoso,Recta,Parcial con reducción de carriles,0,0,Choque,18.0
13059,Planta Central,2020-05-29,viernes,Seca,Seca y limpia,Montañoso,Curva Derecha,Parcial con reducción de carriles,0,0,Choque,6.0
13060,Bolívar,2020-06-06,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,2,0,Atropello,15.0
13061,Planta Central,2020-05-10,domingo,Sol,Seca y limpia,Ondulado,Recta,Cierre total,0,1,Atropello,15.0
13062,Planta Central,2020-02-04,martes,Normal,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,2,0,Choque,7.0
13063,Planta Central,2020-02-11,martes,Normal,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,0,1,Choque,10.0
13064,Cauca,2020-05-21,jueves,Sol,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,3,0,Otro,11.0
13065,Cauca,2020-05-23,sabado,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Otro,5.0
13066,Cauca,2020-07-07,martes,Niebla,Humeda,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,7.0
13067,Planta Central,2020-02-12,miercoles,Normal,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,3,0,Choque,9.0
13068,Planta Central,2020-02-04,martes,Normal,Seca y limpia,Plano,Curva Izquierda,Parcial con reducción de carriles,0,0,Volcamiento,2.0
13069,Planta Central,2019-10-06,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Volcamiento,12.0
13070,Planta Central,2019-10-07,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,13.0
13071,Planta Central,2019-10-11,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,21.0
13072,Planta Central,2020-02-16,domingo,Normal,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,0,0,Choque,15.0
13073,Planta Central,2020-02-16,domingo,Normal,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,0,0,Choque,18.0
13074,Planta Central,2020-02-21,viernes,Normal,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,3,0,Choque,19.0
13075,Risaralda,2020-02-16,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,13.0
13076,Risaralda,2020-02-17,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Choque,9.0
13077,Risaralda,2020-02-17,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,6.0
13078,Risaralda,2020-02-17,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,2,0,Choque,16.0
13079,Risaralda,2020-02-18,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,6.0
13080,Risaralda,2020-02-18,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Caída ocupante,15.0
13081,Risaralda,2020-02-22,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,12.0
13082,Santander,2020-02-28,viernes,Seca,Seca y limpia,Plano,Curva Derecha,Transito normal con precaución,1,0,Volcamiento,10.0
13083,Risaralda,2020-02-28,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,8.0
13084,Risaralda,2020-02-28,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,2,0,Atropello,11.0
13085,Ocaña,2020-03-01,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Atropello,23.0
13086,Risaralda,2020-02-22,sabado,Lluvia,Humeda,Plano,Recta,Transito normal con precaución,0,0,Choque,15.0
13087,Risaralda,2020-02-22,sabado,Normal,Humeda,Plano,Recta,Transito normal con precaución,2,0,Choque,18.0
13088,Santander,2020-02-03,lunes,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,2,0,Choque,19.0
13089,Risaralda,2020-02-25,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,14.0
13090,Risaralda,2020-02-27,jueves,Normal,Seca y limpia,Plano,Curva Derecha,Transito normal con precaución,1,0,Atropello,9.0
13091,Santander,2020-02-10,lunes,Seca,Seca y limpia,Montañoso,Curva Izquierda,Parcial con reducción de carriles,3,0,Choque,4.0
13092,Risaralda,2020-02-27,jueves,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,18.0
13093,Santander,2020-02-23,domingo,Seca,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,13.0
13094,Risaralda,2020-02-28,viernes,Lluvia,Humeda,Plano,Recta,Transito normal con precaución,0,0,Choque,17.0
13095,Risaralda,2020-02-29,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,12.0
13096,Santander,2020-02-28,viernes,Seca,Seca y limpia,Plano,Curva Derecha,Transito normal con precaución,1,0,Volcamiento,10.0
13097,Risaralda,2020-02-29,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,6.0
13098,Santander,2020-05-27,miercoles,Seca,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,16.0
13099,Risaralda,2020-03-02,lunes,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,1,0,Choque,10.0
13100,Risaralda,2020-03-15,domingo,Normal,Seca y limpia,Plano,Curva Derecha,Transito normal con precaución,3,0,Choque,10.0
13101,Risaralda,2020-03-17,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Choque,15.0
13102,Risaralda,2020-03-18,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,16.0
13103,Risaralda,2020-04-24,viernes,Normal,Humeda,Plano,Curva Derecha,Transito normal con precaución,0,0,Choque,9.0
13104,Ocaña,2020-04-26,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,3.0
13105,Risaralda,2020-04-25,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,0.0
13106,Risaralda,2020-04-29,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Choque,16.0
13107,Cauca,2020-07-09,jueves,Sol,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Volcamiento,8.0
13108,Caquetá,2020-04-04,sabado,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,1,0,Volcamiento,5.0
13109,Caquetá,2020-05-07,jueves,Lluvia,Humeda,Ondulado,Recta,Transito normal con precaución,1,0,Salida de la vía sin volcarse,6.0
13110,Caquetá,2020-05-23,sabado,Normal,Seca y limpia,Ondulado,Curva Izquierda,Cierre total,0,1,Choque,16.0
13111,Caquetá,2020-02-01,sabado,Normal,Humeda,Montañoso,Curva Derecha,Transito normal con precaución,1,0,Salida de la vía sin volcarse,12.0
13112,Caquetá,2020-02-23,domingo,Normal,Seca y limpia,Ondulado,Curva Izquierda,Transito normal con precaución,0,1,Choque,22.0
13113,Caquetá,2020-02-25,martes,Normal,Seca y limpia,Montañoso,Curva Derecha,Cierre total,0,2,Volcamiento,22.0
13114,Caquetá,2020-02-27,jueves,Normal,Seca y limpia,Ondulado,Curva Izquierda,Cierre total,2,0,Choque,17.0
13115,Caquetá,2020-03-17,martes,Normal,Seca y limpia,Ondulado,Recta,Transito normal con precaución,0,1,Choque,10.0
13116,Caquetá,2020-03-17,martes,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,1,0,Volcamiento,13.0
13117,Nariño,2019-12-05,jueves,Lluvia,Humeda,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Volcamiento,20.0
13118,Nariño,2019-12-29,domingo,Lluvia,Humeda,Montañoso,Recta,Transito normal con precaución,1,0,Choque,20.0
13119,Nariño,2020-02-01,sabado,Lluvia,Humeda,Montañoso,Recta,Transito normal con precaución,1,0,Atropello,19.0
13120,Nariño,2020-02-06,jueves,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Atropello,19.0
13121,Nariño,2020-03-24,martes,Normal,Seca y limpia,Ondulado,Curva Derecha,Transito normal con precaución,3,0,Choque,6.0
13122,Nariño,2020-04-09,jueves,Sol,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Atropello,13.0
13123,Nariño,2020-05-15,viernes,Normal,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,1,Choque,18.0
13124,Nariño,2019-12-29,domingo,Sol,Seca y limpia,Montañoso,Curva Izquierda,Cierre total,0,1,Choque,16.0
13125,Planta Central,2019-10-14,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Volcamiento,23.0
13126,Planta Central,2019-10-14,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Atropello,7.0
13127,Planta Central,2019-10-18,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,8.0
13128,Planta Central,2019-10-21,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Atropello,19.0
13129,Planta Central,2019-10-22,martes,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,0,Choque,18.0
13130,Planta Central,2019-10-23,miercoles,Normal,Helada,Plano,Recta,Transito normal con precaución,0,1,Choque,5.0
13131,Antioquia,2020-04-08,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,0.0
13132,Nariño,2020-03-19,jueves,Normal,Seca y limpia,Ondulado,Curva Izquierda,Transito normal con precaución,0,0,Choque,18.0
13133,Planta Central,2019-10-25,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,2,0,Choque,18.0
13134,Planta Central,2019-10-29,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,2,Atropello,12.0
13135,Planta Central,2019-10-13,domingo,Normal,Humeda,Plano,Recta,Transito normal con precaución,0,0,Choque,5.0
13136,Planta Central,2019-10-30,miercoles,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,1,Choque,13.0
13137,Planta Central,2019-11-05,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,21.0
13138,Planta Central,2019-11-10,domingo,Lluvia,Humeda,Plano,Curva Izquierda,Transito normal con precaución,0,0,Choque,0.0
13139,Planta Central,2019-11-25,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Volcamiento,4.0
13140,Planta Central,2019-11-28,jueves,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Volcamiento,5.0
13141,Planta Central,2019-11-20,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,15.0
13142,Planta Central,2019-11-04,lunes,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,1,Volcamiento,0.0
13143,Planta Central,2019-11-06,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,1,0,Otro,7.0
13144,Planta Central,2019-11-06,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Volcamiento,17.0
13145,Planta Central,2019-11-07,jueves,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,6.0
13146,Planta Central,2020-06-01,lunes,Normal,Seca y limpia,Montañoso,Curva Izquierda,Cierre total,0,0,Volcamiento,18.0
13147,Planta Central,2020-06-02,martes,Seca,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,0,0,Choque,10.0
13148,Planta Central,2019-11-18,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Caída ocupante,0.0
13149,Planta Central,2020-06-02,martes,Normal,Seca y limpia,Montañoso,Curva Derecha,Parcial con reducción de carriles,0,0,Choque,8.0
13150,Planta Central,2020-06-03,miercoles,Lluvia,Humeda,Montañoso,Curva Derecha,Cierre total,0,0,Choque,18.0
13151,Planta Central,2020-06-03,miercoles,Normal,Seca y limpia,Montañoso,Recta,Parcial con reducción de carriles,0,0,Choque,21.0
13152,Planta Central,2020-06-11,jueves,Lluvia,Humeda,Montañoso,Recta,Transito normal con precaución,0,0,Choque,1.0
13153,Planta Central,2019-11-18,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Caída ocupante,12.0
13154,Planta Central,2020-06-15,lunes,Seca,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,1,0,Volcamiento,9.0
13155,Planta Central,2020-06-15,lunes,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,0,Choque,1.0
13156,Planta Central,2019-11-18,lunes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,1,Otro,16.0
13157,Planta Central,2020-06-20,sabado,Lluvia,Humeda,Montañoso,Curva Derecha,Parcial con reducción de carriles,0,0,Choque,11.0
13158,Planta Central,2020-06-22,lunes,Seca,Seca y limpia,Montañoso,Curva Izquierda,Parcial con reducción de carriles,0,0,Choque,1.0
13159,Planta Central,2020-06-22,lunes,Normal,Seca y limpia,Montañoso,Curva Izquierda,Transito normal con precaución,0,0,Choque,16.0
13160,Planta Central,2020-06-26,viernes,Seca,Seca y limpia,Montañoso,Curva Derecha,Cierre total,0,0,Volcamiento,15.0
13161,Planta Central,2020-06-26,viernes,Seca,Seca y limpia,Montañoso,Curva Derecha,Transito normal con precaución,1,0,Choque,17.0
13162,Planta Central,2020-06-27,sabado,Normal,Seca y limpia,Montañoso,Curva Izquierda,Cierre total,0,0,Choque,11.0
13163,Planta Central,2020-06-27,sabado,Normal,Seca y limpia,Montañoso,Recta,Transito normal con precaución,0,0,Choque,12.0
13164,Casanare,2020-06-19,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,2,0,Choque,19.0
13165,Planta Central,2019-12-01,domingo,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,5.0
13166,Planta Central,2019-12-04,miercoles,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Volcamiento,7.0
13167,Planta Central,2019-12-07,sabado,Lluvia,Humeda,Plano,Curva Derecha,Transito normal con precaución,0,0,Volcamiento,5.0
13168,Planta Central,2019-12-08,domingo,Lluvia,Humeda,Plano,Curva Derecha,Transito normal con precaución,0,0,Choque,17.0
13169,Planta Central,2019-12-13,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,10.0
13170,Planta Central,2019-12-15,domingo,Normal,Seca y limpia,Plano,Curva Izquierda,Transito normal con precaución,0,0,Volcamiento,12.0
13171,Planta Central,2019-12-17,martes,Lluvia,Humeda,Plano,Curva Izquierda,Transito normal con precaución,0,0,Choque,22.0
13172,Planta Central,2020-01-10,viernes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,6.0
13173,Planta Central,2020-01-11,sabado,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,17.0
13174,Planta Central,2020-01-11,sabado,Viento,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,11.0
13175,Planta Central,2019-11-08,viernes,Lluvia,Humeda,Plano,Recta,Transito normal con precaución,0,0,Choque,17.0
13176,Planta Central,2019-11-08,viernes,Normal,Seca y limpia,Plano,Curva Derecha,Transito normal con precaución,0,0,Choque,11.0
13177,Planta Central,2019-10-08,martes,Normal,Seca y limpia,Plano,Recta,Transito normal con precaución,0,0,Choque,7.0
13178,Planta Central,2019-12-01,domingo,Normal,Seca y limpia,Plano,Recta,Parcial con reducción de carriles,1,0,Choque,9.0
13179,Planta Central,2019-11-13,miercoles,Lluvia,Humeda,Plano,Recta,Transito normal con precaución,0,0,Choque,8.0
